Unnamed: 0,fecha,HORA declarada,Ruta,OperadOR,flight_no,route,ac_type,registration,cn_ln,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary,_year,fallecidos_porcentaje
3255,1983-11-27,10:06,"Madrid-Barajas, Spain",AVIANCA,11,Paris - Madrid - Bogota,Boeing B-747-283B,HK-2910,21381,192,169,23,181,158,23,0,"While attempting to land at Madrid, the crew intercepted the wrong ILS track which caused the pilot to initiate a right turn short of the VOR beacon. The aircraft impacted a series of hills during which the right wing broke off, the aircraft cartwheeled and broke into 5 pieces and came to rest upside down. Procedural errors by the crew including the pilot not knowing his precise position before descending, failure of the crew to take corrective action after a warning from the  ground proximity warning system and deficient teamwork on the flight deck.  The aircraft was named ""Magnus Viking,"" LN-RNA and dry-leased from SAS.",1983,94.27
3257,1983-12-07,09:40,"Near Madrid, Spain",Iberia Airlines / Aviaco,350/134,Madrid - Rome,Boeing B-727-200 / DC9-32,EC-CFJ/EC-CGS,20820 / 47645,135,120,15,93,87,6,0,"While taking off, the B-727 struck the DC-9 on the runway in poor visibility, fog and snow. Because of poor visibility and inadequate signs and markings the, DC-9 inadvertently wandered on the runway being used by the B-727 to take off. The airport had no ground radar. Fifty-one aboard the 727 and all 42 aboard the DC-9 were killed. Mexican actress,  María ""Fanny Cano"" Damián, 39, among those killed.",1983,68.89
3258,1983-12-14,15:30,"Near Medellin, Colombia",TAMPA Colombia,?,Medellin - Miami,Boeing 707-373C,HK-2401,18707/349,3,0,3,3,0,3,22,"After liftoff, the aircraft entered a 90 degree bank, struck power lines and crashed into buildings. Failure of the No.3 engine during a climb out with the No.4 engine operating at idle.",1983,100.0
3291,1984-08-30,00:00,"Douala, Cameroon",Cameroon Airlines,786,Douala - Yaounde,Boeing B-737-2H7C,TJ-CBD,21295/484,116,109,7,2,2,0,0,"When taxing tin preperation to takeoff, a compressor disc in the No.2 engine failed. Debris punctured the wing and fuel tank causing an uncontrollable fire that destroyed the aircraft.",1984,1.72
3309,1985-01-01,20:30,"Near La Paz, Bolivia",Eastern Air Lines,980,"Asuncion, Paraguay - La Paz, Bolivia",Boeing B-727-225 Adv,N819EA,22556/1793,29,19,10,29,19,10,0,"The aircraft hit Mt. Illimani at an altitude of 19,600 feet after being cleared to descend during an approach to La Paz. The crew did not follow the prescribed airway. Navigation error. Controlled flight into terrain.",1985,100.0
3320,1985-02-19,10:15,"300 nm NW of San Francisco, California",China Airlines (Taiwan),006,Taipei - Los Angeles,Boeing B-747-SP-09,N4522V,22805/564,274,251,23,0,0,0,0,"The aircraft descended in an uncontrolable dive, from 41,000 to 9,500 ft. after the crew shut down an engine.  The captain, preoccupied the malfunctioning engine, didn't properly monitor instruments and over relied on the autopilot and did not use his rudder to keep the plane from rolling . The autopilot disengaged after it could not handle the excessive roll caused by the shut down engine. The captain failed to make the proper flight corrections to recover the aircraft. After a terrifying series of inadvertent aerobatics, the plane leveled off at 9,500 feet and managed to land safely at San Francisco. Forces during the inverted spin were estimated to be from +6G to -4G. The landing gear was forced out through the closed doors, breaking the doors, which flew back and took out part of the rudder and elevator.",1985,0.0
3321,1985-02-19,09:27,"Near Durango, Vizcaya, Spain",Iberia Airlines,610,Madrid - Bilbao,Boeing B-727-256,EC-DDU,21777/1487,148,141,7,148,141,7,0,"The aircraft crashed into an antenna on Mt. Oiz. Incorrect interpretation of Ground Proximity Warning System. The captain was heard shouting ""shut up"" at the GPWS as it announced ""pull up.""  Overconfidence in altitude alert system. Incorrect interpretation of its warnings.",1985,100.0
3327,1985-04-15,23:30,"Near Phuket, Thailand",Thai Airways,?,Bangkok - Phuket,Boeing B-737-200,HS-TBB,21810/604,11,4,7,11,4,7,0,The aircraft hit high ground during good weather conditions and after transmitting an emergency message that they had lost both engines.,1985,100.0
3328,1985-04-16,11:37,"Las Cruces, New Mexico",American Airlines,?,"Dallas, TX - San Diego, CA",Boeing B-727-227,N718AA,20611/894,89,81,8,0,0,0,0,While cruising at FL 350 a loud noise was heard followed by a severe jolt. The No. 3 engine separated from the aircraft. A damaged O ring allowed leakage from the forward lavatory waste drain valve. Four gallons of fluid leaked and froze on the exterior of the plane and then broke away in chunks and smashed into the engine. They plane landed safely.,1985,0.0
3335,1985-06-14,00:00,"Athens, Greece",Trans World Airlines,847,Athens - Rome,Boeing B-727-231,N64339,20844/1065,153,145,8,1,1,0,0,The aircraft was hijacked while en route from Athens to Rome over Italian airspace. U.S. Navy diver Robert Stethem was murdered aboard.,1985,0.65
3337,1985-06-23,07:15,"Atlantic Ocean, 110 miles West of Ireland",Air India,182,Montreal - London,Boeing B-747-237B,VT-EFO,21473/330,329,307,22,329,307,22,0,"The aircraft broke up in flight and crashed into the ocean. Detonation of an explosive device in the forward cargo hold. Terrorist working in Vancouver, Canada, checked baggage with bombs onto two flights. One bag transferred at Toronto onto flight 182. The other would have been transferred at Tokyo onto another Air India flight, but exploded at the airport killing 2 baggage handlers. The aircraft was named "" Emperor Kanishka.""",1985,100.0
3341,1985-08-12,18:56,"Mt. Osutaka, near Ueno Village, Japan",Japan Air Lines,123,Tokyo - Osaka,Boeing B-747-SR46,JA8119,20783/230,524,509,15,520,505,15,0,"The aircraft suffered an aft pressure bulkhead failure at 23,900 ft. The aircraft had severe control difficulties with loss of all controls and eventually after 40 minutes, collided with a mountain. Improper repair of the  bulkhead while being supervised by Boeing engineers after a tail strike in 1978. Worst single plane disaster in aviation history. Kyu Sakamoto, 43, famous for his Japanese song ""Sukiyaki"" was killed in the accident.",1985,99.24
3343,1985-08-15,00:00,"Aden, Yemen",Alyemda Airlines,?,Aden - Abu Dahbi,Boeing 707-336C,7O-ACO,20374/838,73,65,8,3,1,2,0,"As the plane reached FL230, water was spilled on the autopilot panel and the crew had to disengage the autopilot because the stabilizer trim wheel started to rotate. Control was lost as the plane pitched up and down. Control was regained at 1,000 ft. and an emergency landing was carried out.",1985,4.11
3344,1985-08-22,06:13,"Manchester, England",British Airtours,28M,Manchester - Kerkira,Boeing B-737-236,G-BGJL,22033/743,137,131,6,55,53,2,0,"During takeoff from Manchester, failure of the No. 9 combustor on the port engine resulted in its ejection from the engine and fracturing of the fuel tank access panel and resulting fire. The fire spread into the cabin incapacitating and killing passengers due to toxic smoke. Thermal metal fatigue of the combustor. Slow braking, using reverse thrust and turning the aircraft so it stopped with fire upwind of the fuselage, all helped to feed the flames. The front starboard side door was farthest from flames but jammed when there was a partial premature chute deployment, and  the crew spent time trying to unjam it, while toxic smoke accumulated in the cabin, before starting evacuations through port side door. The aircraft was named ""River Orrin.""",1985,40.15
3360,1985-11-24,20:15,"Luqa, Malta",EgyptAir,648,Athens - Cairo,Boeing B-737-266,SU-AYH,21191/450,103,97,6,60,?,?,0,"Hijacking. While on the ground at Malta to refuel the aircraft was stormed by Egyptian forces. During the fight, several hand grenades were thrown into the cabin causing a fire.",1985,58.25
3367,1986-01-28,07:45,"Sao Paulo, Brazil",VASP,?,Sao Paulo - Belo Horizonte,Boeing B-737-2A1,PP-SME,20096/190,72,67,5,1,1,0,0,The crew accidently tried to take off from a taxiway. The takeoff was aborted but the aircraft overran the runway and collided with a embankment and broke in two. There was heavy fog in the area.,1986,1.39
3370,1986-02-16,18:50,"Off Makung, Taiwan",China Airlines (Taiwan),?,Taipei - Makung,Boeing B-737-281,B-1870,20226/168,13,6,7,13,6,7,0,The aircraft crashed into the sea during an attempted go-around after a missed landing attempt due to a burst nose gear tire.,1986,100.0
3378,1986-03-31,09:11,"Maravatio, Mexico",Mexicana,940,Mexico City - Puerto Vallarta,Boeing B-727-264,XA-MEM,22414/1748,167,159,8,167,159,8,0,"While climbing through 29,000 feet, an overheated tire exploded in the wheel well after takeoff and damaged the hydraulic and electrical systems of the aircraft. The plane lost control and crashed. The tire had been serviced with air rather than nitrogen. The air, under high temperature and pressure, resulted in a chemical reaction within the tire itself which led to a explosion of the tire.",1986,100.0
3379,1986-04-02,13:05,"Near Athens, Greece",Trans World Airlines,840,Rome - Athens,Boeing B-727,N54340,20845/1066,121,114,7,4,4,0,0,Detonation of a explosive device in the passenger compartment causing four passengers to be sucked out.  The plane landed safely at Athens. The plastic explosive was left under a seat by a woman carrying a Lebanese passport.,1986,3.31
3397,1986-09-05,06:00,"Karachi, Pakistan",Pan American World Airways,73,Bombay-Karachi-Frankfurt-New York,Boeing B-747-121,N656PA,20351/127,384,364,20,16,14,1,1,"While on the ground, four hijackers opened fire on the passengers and crew and threw grenades among them, killing 16 passengers, one crew member and one ground crew member. The aircraft was named ""Clipper Empress of the Seas.""",1986,4.17
3403,1986-10-15,17:00,"Chiraz, Iran",Iran Air,?,Chiraz-Téhéran,Boeing 737-286,EP-IRG,20499/284,80,75,5,3,3,0,0,Shiraz Airport was attacked by Iraqi aircraft. Passengers were deplaning at the time of the attack.,1986,3.75
3410,1986-11-06,00:00,"Off Sumburgh Head, Shetlands, Scotland",British International Helicopters,?,?,Boeing-Vertol Chinook,G-BWFC,MJ004,47,45,2,45,43,2,0,The helicopoter crashed into the North Sea while carrying oil workers back to Sumburgh. Rotor failure.,1986,95.74
3414,1986-12-25,12:30,"Arar, Saudi Arabia",Iraqi Airways,?,Baghdad - Amman,Boeing B-737-270C,YI-AGJ,21183,106,91,15,63,60,3,0,"Hijacking.  While on a flight from Baghdad to Amman, hijackers exploded a hand grenade in the passenger cabin. While making an emergency descent a second hand grenade exploded in the cockpit causing the plane to lose control crash, break in two and catch fire.",1986,59.43
3417,1987-01-03,01:45,"Abidjan, Ivory Coast",Varig,797,Abidjan - Rio de Janeiro,Boeing B-707-379C,PP-VJK,19822/726,51,39,12,50,38,12,0,The plane crashed in the jungle while returning to Abidjan after taking off with the No. 1 engine on fire.,1987,98.04
3429,1987-04-13,21:55,"Kansas City, Kansas",Burlington Air Express,?,Wichita - Kansas City,Boeing 707-351C,N144SP,19209/510,4,1,3,4,1,3,0,The cargo plane flew into the ground short of the runway despite warnings from the controller. Improper IFR procedure. Disregarded decision height. Disregarded warnings.,1987,100.0
3445,1987-07-30,17:03,"Mexico City, Mexico",Belize Air International Ltd.,?,Mexico City - Miami,Boeing B-377 Stratofreighter,HI-481,16687,12,10,2,5,4,1,44,The cargo plane crashed on a roadway into a restaurant after taking off  in adverse weather conditions. Overloaded. Cargo shifted on takeoff.,1987,41.67
3446,1987-08-04,00:00,"Calama, Chile",LAN,?,Santiago - Calama,Boeing B-737-2A1,CC-CHJ,22602,33,30,3,2,2,0,0,"The landing gear failed after the aircraft touched down 520 meters short of the runway, broke in two and caught fire.",1987,6.06
3448,1987-08-31,15:36,"Off Ko Phuket, Thailand",Thai Airways,365,Hat Yai - Phuket,Boeing B-737-2P5,HS-TBC,22267/685,83,74,9,83,74,9,0,The aircraft stalled and crashed into the ocean after the crew's attention was diverted to concern over another aircraft. Failure of the crew to monitor their airspeed. The pilot added power and raised the gear after the stick shaker activated but did not execute a recovery before hitting the sea.,1987,100.0
3460,1987-11-28,04:00,"Off Mauritius, Indian Ocean",South African Airways,295,"Taipei, Taiwan -  Mauritius - Johannesburg, South Africa",Boeing B-747-244B Combi,ZS-SAS,22171/488,159,140,19,159,140,19,0,"While over the Indian Ocean the crew contacted Mauritius approach control and reporting fire and smoke aboard. Three minutes after the last transmission the plane the plunged into the ocean 150 miles northeast of Mauritius. The fire caused incapacitation and disorientation of the crew, in-flight break-up and loss of control of the aircraft.  The fire originated in a front pallet on the right side in the upper deck cargo hold. The fire of unknown origin possibly (1) incapacitated the crew; (2) caused disorientation of the crew due to thick smoke; (3) caused crew distraction; (4) weakened the aircraft structure, causing an in-flight break-up; (5) burned through control cables or ; (6) caused loss of control due to deformation of the aircraft fuselage. It has been rumored that an unstable substance, not listed on the manifest, was illigally being shipped and started the fire though this has never been proven.",1987,100.0
