Unnamed: 0,fecha,HORA declarada,Ruta,OperadOR,flight_no,route,ac_type,registration,cn_ln,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary,_year,fallecidos_porcentaje
579,1940-03-16,00:00,"Stromboli Island, Italy",Ala Littoria,?,Tripol- Catania - Rome - Milan,Savoia Marchetti SM 73,I- SUTO,30024,14,10,4,14,10,4,0,The plane crashed into Stromboli Volcano. The cause was possibly bad weather or some electromagnetic phenomena.,1940,100.0
580,1940-04-22,00:00,"Near Loch Lomond, Scotland",British Overseas Airways,?,Stockholm - Perth - Heston,Lockheed 14 Super Electra,G-AFKD,1484,5,2,3,5,2,3,0,Struck a mountain after being off course 10 miles to the west in reduced visibility.,1940,100.0
581,1940-06-02,00:00,"El Segundo, California",Douglas Aircraft Company,?,Test flight,Douglas DC-5,?,?,5,0,5,5,0,5,0,Crashed and burned during a government test flight,1940,100.0
582,1940-06-14,14:00,"Off Prangli Island, Gulf of Finland, Estonia",Aero O-Y,?,"Tallinn, Estonia - Helsinki, Finland",Junkers JU-52/3mge,OH-ALL,5494,9,7,2,9,7,2,0,"The plane was en route when it was shot down by two Soviet Tupolev SB-2 bombers. The aircraft  crashed 2-3 nm offshore of Prangli Island near Keri Lighthouse. The aircraft was named ""Kaleva.""",1940,100.0
583,1940-06-20,00:00,"Near Ouistreham, France",Air France,?,?,Dewoitine D-338,F-ARTD,22,1,?,?,1,?,?,0,Inadvertently shot down by French anti-aircraft fire.,1940,100.0
584,1940-07-07,00:00,Gulf of Tonkin,Air France,?,?,Dewoitine D-338,F-AQBA,1,4,?,?,4,?,?,0,Shot down by a Japanese military fighter.,1940,100.0
585,1940-08-09,00:00,"Hannover, Germany",Deutsche Lufthansa,?,?,Douglas DC-2-115H,D-AIAV,1366,13,10,3,2,2,0,0,No cause was described except it being pilot error.,1940,15.38
587,1940-08-22,00:00,"Gospic,,Coatia",Aeroput,?,Zagreb - Split,Lockheed 10 Electra,YU-SBC,1135,11,9,2,11,9,2,0,Hit a mountain slope while en route.,1940,100.0
588,1940-08-23,00:00,"Cluj, Romania",LARES,?,Baia Mare - Cluj-Napoca - Sibiu - Bucharest,Douglas DC-3,YR-PAF,1986,15,12,3,15,12,3,0,"While approaching Cluj-Napoca from the west, the aircraft was not on the assigned track and hit the slope of Mt Gaina during a hail and thunderstorm.",1940,100.0
589,1940-08-31,14:41,"Near Lovettsville, Virginia",Pennsylvania Central Airlines,19,Washington D.C. - Detroit,Douglas DC-3,NC21789,2188,25,21,4,25,21,4,0,"The aircraft was flying through a thunderstorm in turbulence when the it nosed over and plunged to earth near Short Hill Mountain.  Disabling of the pilots by a severe lightning discharge in the immediate neighborhood of the airplane, with resulting loss of control. With limited accident investigation tools at the time, the most likely cause was the plane flying into windshear.  U.S. Senator Ernest Lundeen from Minnesota killed.",1940,100.0
590,1940-10-22,00:00,"Osijek, Croatia",Aeroput,?,Belgrade - Osijek - Zagreb,Lockheed 10 Electra,YU-SBE,1137,12,9,3,7,4,3,0,Crashed while attempting to land.,1940,58.33
591,1940-10-29,00:00,"Near Changyi, China",China National Aviation Corporation,?,Chungking - Kunming,Douglas DC-2,NC14297,1369,14,10,4,9,8,1,0,Shot down by Japanese military fighters. The plane ran into 5 Japanese fighters and made an emergency landing at a remote field only to be machine-gunned while trying to escape.,1940,64.29
592,1940-10-29,00:00,"Berlin, Germany",Deutsche Lufthansa,?,?,Douglas DC-3,D-AAIH,1973,15,12,3,2,0,2,0,Hit the ground short of the runway in reduced visibility.,1940,13.33
593,1940-11-04,19:10,"Near Rincon, Bolivia",Lloyd Aero Boliviano SA,?,Santa Cruz - Corumba,Junkers Ju-52/3m,CB-17,4008,17,14,3,17,14,3,0,Crashe in a storm while en route. Wreckage found 15 months later.,1940,100.0
594,1940-11-04,04:42,"Near Centerville, Utah",United Air Lines,16,Oakland - Salt Lake City,Douglas DC-3,NC16086,1925,10,8,2,10,8,2,0,"The aircraft crashed into Bountiful Peak in the Wasatch Mountains, during a snowstorm, 3 nm NE of Centerville. The failure of the communications operators at Tintic, Plymouth, and Salt Lake City, Utah, whose duty it was to monitor the range, to detect its malfunctioning and immediately notify those concerned and the failure of the pilot to follow to the fullest extent established radio range technique in accordance with the requirements of the procedure established by United and approved by the Civil Aeronautics Administration.",1940,100.0
595,1940-11-08,00:00,"Rio de Janeiro, Brazil",VASP,?,Rio de Janeiro - Sao Paulo,Junkers Ju53/2m,PP-SPF,5689,18,14,4,18,14,4,0,"Midair collision with a private plane.  After the collision, both aircraft crashed into the Botafogo Bay. Seventeen killed on the Junkers, 1 on the private plane.",1940,100.0
596,1940-11-08,15:02,"Brandenburg, Germany",Deutsche Lufthansa,?,Berlin - Budapest,Junkers JU-90A-1,D-AVMF,900010,29,23,6,29,23,6,0,Crashed while en route in poor weather condtions . Icing.,1940,100.0
597,1940-11-27,00:00,Mediterranean Sea,Air France,?,?,Farman F-224,F-AROA,2,6,?,?,6,?,?,0,Shot down by Italian aircraft.,1940,100.0
598,1940-12-04,17:48,"Chicago, Illinois",United Air Lines,21,New York City - Chicago,Douglas DC-3A,NC25678,2175,16,13,3,10,7,3,0,The aircraft crashed while attempting to land at Chicago. The failure of the pilot to exercise that degree of caution and skill required to avert a stall while approaching for a landing on the short northwest runway. A substantial contributing factor to the accident was the error in judgment of the pilot in choosing that short runway for his landing. An accumulation of ice on the wings may have increased the stalling speed of the plane.,1940,62.5
599,1940-12-24,11:30,"Capri Island, Italy",Ala Littolia,?,Catania - Rome,Savoia-Marchetti SM.75,I-LIGO,32035,7,3,4,7,3,4,0,"While en route, the aircraft was shot down by the pilot of a RAF fighter and crashed into the sea some 40 miles southwest of the Capri Island.",1940,100.0
600,1941-01-10,12:00,Mediterranean Sea,LATI,?,Rome - Seville - Villa Cisneros - Sal - Natal - Rio,Savoia-Marchetti SM-83,I-AREM,34019,16,12,4,16,12,4,0,Crashed into the Mediterranian sea while en route without a trace.,1941,100.0
601,1941-01-15,12:05,"Off  Fernando de Noronha, Brazil",LATI,?,Rio de Janeiro - Natal - Sal - Seville - Rome,Savoia-Marchetti SM-75,I-BAYR,32013,10,6,4,10,6,4,0,"Crashed near the Equator after the crew had lost an engine. Three hours after taking off, an SOS was transmitted. No trace of the plane was ever found.",1941,100.0
602,1941-01-17,12:00,"Near Nagyvarad, Hungary",Malert Airlines,?,Budapest - Maros-Vasarhely,Junkers JU-52/3m,HA-JUA,5523,16,13,3,12,9,3,0,"An engine stalled during the initial climb and the plane crashed and burned,",1941,75.0
603,1941-01-20,00:00,"Near Kian, China",China National Aviation Corporation,?,?,Ford 5-AT Tri-Motor,23,5-AT-101,6,1,5,5,1,4,0,Crashed into a mountain during a thunderstorm and reduced visibility.,1941,83.33
604,1941-01-23,04:13,"Near Robertson, Missouri",Trans Continental and Western Air,6,"Kansas City, MO - New York",Douglas DC-3-3,NC17315,1930,13,10,3,2,1,1,0,"Shortly after passing over the west boundary of the airport, the pilot started a left turn. While in the turn, the plane contracted trees 113 feet above the level of the airport.  Full power was applied to the engines in an attempt to pull up but other trees were struck and the pilot lost control. The aircraft crashed to the ground at a point approximately one-fourth of a mile southwest of the airport boundary. The action of the pilot in attempting a landing under adverse weather conditions in disregard of the minimums prescribed by the Civil Aeronautics Administration and in maneuvering for such a landing at a dangerously low altitude.",1941,15.38
605,1941-02-06,02:00,"Armstrong, ON, Canada",Trans Canada Air Lines,3,Toronto - Winnipeg,Lockheed 14-H2 Super Electra,CF-TCP,1501,12,9,3,12,9,3,0,The plane crashed after the right wing struck a tree as the pilot was attempting to land in adverse weather. Struck several other trees and landed inverted in a swamp.,1941,100.0
606,1941-02-26,11:50,"Atlanta, Georgia",Eastern Air Lines,21,New York City -  Washington D.C. - Atlanta - Brownsville,Douglas DC-3,NC28394,3204,16,13,3,9,6,3,0,"The aircraft crashed into a hill in pine woods, near Chandler Field, while attempting to make an instrument landing approach in rain and fog. The failure of the captain in charge of the flight to exercise the proper degree of fare by not checking his altimeters to determine whether both were correctly set and properly functioning before commencing his landing approach. A substantial contributing factor was the absence of an established uniform cockpit procedure on Eastern Air Lines by which both the captain and co-pilot are required to make a complete check of the controls and instruments during landing operations. Captain Edward Rickenbacker, President of Eastern Air Lines, survived the crash.",1941,56.25
607,1941-03-01,15:50,"Trontheim, Norway",Deutsche Lufthansa,?,?,Junkers JU-52/3m,D-AQUB,5751,12,9,3,3,3,0,0,The seaplane crashed while attemping to land and sunk.,1941,25.0
608,1941-03-28,11:45,"Elands Bay, South Africa",South African Airways,?,Luanda - Windhoek - Cape Town,Lockheed 18 Lodestar,ZS-AST,2034,10,6,4,10,6,4,0,Crashed into a mountain near Elands Bay in inclement weather.,1941,100.0
609,1941-06-03,17:00,Atlantic Ocean,Great Western and Southern Air Lines,?,"Isles of Scilly - Penzance, Cornwall",de Havilland DH-84 Dragon,G-ACPY,6076,6,5,1,6,5,1,0,Shot down by a He-111 German military aircraft 20 minutes after takeoff..,1941,100.0
610,1941-06-18,00:00,"Bucharest, Romania",LARES,?,Bucharest - Sofia,Douglas DC-3,YR-PAF,1985,18,3,15,0,0,0,0,Stalled and crashed during takeoff.,1941,0.0
611,1941-06-21,00:00,Sea of Japan,Manchurian Air Lines,?,?,Mitsubishi MC-20,M-604,?,18,15,3,18,15,3,0,Crashed while en route. Cause unknown.,1941,100.0
612,1941-07-30,09:15,"Rome, Italy",Ala Littoria,?,Rome - Cagliari,Macchi C.100,I-PACE,4158,25,20,5,5,5,0,0,After an engine failed the crew decided to return but encountered turbulence and crashed.,1941,20.0
615,1941-08-18,00:00,"Near Sao Paulo, Brazil",Panair do Brasil,?,Curitiba - Sao Paulo,Lockheed 18 LodeStar,PP-PBD,2083,14,10,4,8,5,3,0,After a goaround the plane diverted from its prescribed course and crashed into a mountain.,1941,57.14
616,1941-08-27,00:00,"Coen, Australila",Airlines of Australia,?,Horn Island - Coen - Cairns,de Havilland DH.80 Puss Moth,VH-UQL,2088,3,2,1,3,2,1,0,On approach the left wing broke off and the aircraft crashed in a field.,1941,100.0
617,1941-09-01,00:00,"Campbeltown, Argyll, Scotland",British Overseas Airways,?,?,Consolidated 32-2 Liberator I,AM-915,?,10,?,?,10,?,?,0,Crashed into a hillside.,1941,100.0
618,1941-09-01,13:40,"Bollemont, France",Air France,?,Marseille - Toulouse,Bloch 220,F-AQNL,12,17,14,3,15,12,3,0,The aircraft crashed into lake Bolomon after engine failure during takeoff in windy conditions.,1941,88.24
619,1941-10-03,17:48,"San Juan, Puerto Rico",Pan American World Airways,203,Miami - Buenos Aires,Sikorsky S-42B (flying boat),NC15376,4206,15,9,6,2,2,0,0,"Following the approach, the aircraft contacted the water in an unduly nose-low attitude while moving sideways relative to the water.  Almost immediately after first contact with the water, the aircraft swerved violently to the right and broke into several major sections. The failure of the captain to exercise requisite caution and skill in landing. A contributing factor was the smooth surface of the water, which rendered difficult, the captain's depth perception as well as the exact determination of any lateral movement of the aircraft.",1941,13.33
620,1941-10-28,00:00,"Near Petrich, bulgaria",Deutsche Lufthansa,?,Athens - Sofia,Junkers JU-53/3m,D-AUXZ,7172,13,10,3,13,10,3,0,"Crashed on the Greek/Hungarian border. Cause unknown,",1941,100.0
621,1941-10-30,02:04,"Near Moorhead, Minnesota",Northwest Orient Airlines,5,Minneapolis - Fargo,Douglas DC-3,NC21712,2124,15,13,2,14,13,1,0,"Crashed in fog and mist due to icing on the wings. The pilot, Clarence Bates, was thrown clear of the wreckage and was the lone survivor. Accumulation of ice on the wings and other surfaces of the airplane, increasing the stalling speed and the drag of the airplane on the power required to maintain flight. Action of the captain in descending to attempt a landing at Fargo with known icing conditions and critical ceiling conditions instead of proceeding to an available alternate.",1941,93.33
622,1941-10-30,22:10,"St. Thomas, Ontario, Canada",American Airlines,1,New York - Buffalo - Chicago - Detroit,Douglas DC-3,NC25663,2207,20,17,3,20,17,3,0,"The aircraft, on a flight from New York to Chicago, circled a wooded area 3 or 4 times looking for a landing spot before stalling and diving into a plowed field. Cause unknown.",1941,100.0
623,1941-11-29,05:55,"Chardzhou, Turkmenistan",Aeroflot,?,Chardzhou - Urgench,Tupolev ANT-6,CP-L2010,61,36,31,5,7,5,2,0,"During the initial climb at night, the pilot in command suffered a spatial disorientation stalled the plane and crashed.",1941,19.44
624,1941-12-11,00:00,"Miami, Florida",Pan American Airways,?,?,?,NC21V,?,3,?,?,3,?,?,0,?,1941,100.0
625,1941-12-26,11:26,"Baiserke, Kazakhstan",Aeroflot,?,Almaty - Karaganda - Aktyubinsk - Kuybyshev - Kazan,Tupolev ANT-6,CCCP-L3043,22182,34,28,6,26,21,5,0,"The crew decided to takeoff in below-minima weather conditions with low clouds, fog, turbulences and severe icing. While attempting to return to the airport the aircraft lost altitude and crashed into a field.",1941,76.47
626,1941-12-29,00:00,"Sabang, Indonesia",BOAC,?,?,Short S-23 Empire Flying Boat,G-ADUX,S-815,4,0,4,4,0,4,0,While taking off the plane hit debris in the water and broke up.,1941,100.0
627,1942-01-16,19:20,"Near Las Vegas, Nevada",Trans Continental and Western Air,?,Las Vegas - Los Angeles,Douglas DC-3,NC1946,3295,22,19,3,22,19,3,0,"The aircraft crashed into Mt. Potosi (Double Up Peak, Table Spring Mountain, Olcott Mountain), 32 miles SW of Las Vegas, NV, 15 minutes after taking off from the Western Airlines terminal building at Las Vegas. The aircraft clipped a rocky ledge, cartwheeled into the face of a cliff and exploded, scattering wreckage at the bottom of a ravine. Actress Carole Lombard, 33, her mother, and press agent  were killed in the crash. Her mother did not want to fly and a coin was tossed to see whether the trip would be made by train or plane. The actress was returning from a war-bond promotion.  The flight was 6.7 miles off course for unknown reasons.  Failure of the captain to follow a proper course and make use of navigation facilities available to him. A contributing factor was the blackout of beacons in the area made necessary because of the war emergency.",1942,100.0
629,1942-01-26,00:00,"Kupang, Timor",KNILM,?,?,Grumman G-21 Goose,PK-AFS,1081,5,2,3,5,2,3,0,Shot down by Japanese military aircraft.,1942,100.0
630,1942-01-30,08:00,"Near Kupang, Timor",Qantas,?,"Darwin - Surabaya, Dutch East Indies",Short S-23 (flying boat),G-AEUH,S-850,18,13,5,13,11,2,0,Shot down by Japanese military aircraft. Owned by British Overseas Airways.,1942,72.22
631,1942-02-15,08:50,"English Channel, near Plymouth, England",British Overseas Airways,?,"Cairo, Egypt - England",Consolidated Liberator,G-AGDR,9,9,4,5,9,4,5,0,Shot down in error by two Royal Air Force Spitfire fighters..,1942,100.0
632,1942-02-19,00:00,"Zhengzhou-Xinzheng, China",China National Aviation Corporation,?,?,Douglas DC-2,45,?,1,0,1,1,0,1,?,Crashed under unknown circumstances.,1942,100.0
633,1942-02-20,00:00,"Off Belmont, Brisbane, Australia",Qantas,?,Brisbane - Darwin,deHavilland DH-86,VH-USE,2309,9,7,2,9,7,2,0,Crashed shortly after takeoff from Archerfield Airfiield  into a hillside. Suffered structural failure while flying in adverse weather conditons of wind and low overcast.,1942,100.0
634,1942-02-28,00:00,Indian Ocean,British Overseas Airways,?,"Java - Broom, Australia",Short S-23 (flying boat),G-AETZ,S-842,20,16,4,20,16,4,0,Shot down by Japanese military aircraft about 150 miles from Java.,1942,100.0
635,1942-03-03,00:00,"Wyndham, Australia",KNILM,?,Java - Australia,Douglas DC-3,PK-AFV,1965,12,8,4,8,?,?,0,Shot down by Japanese military aircraft.,1942,66.67
637,1942-03-14,21:30,"Kunming, China",China National Aviation Corporation,?,Kunming - Chungking,Douglas DC-2-221,31,1567,17,14,3,13,10,3,0,"Crashed 2 km from the Kunming Airdome shortly after takeoff.  Possible causes include engine failure,  overloading, sabotage and temporary blinding by a bright light.",1942,76.47
638,1942-04-21,21:27,"Pine Creek, Australia",Guinea Airways Limited,?,Brisbane - Bachelor Field,Lockheed 14 Electra,VH-ADY,?,12,10,2,12,10,2,0,"The aircraft was on a government charter carrying US teletype operators from a course they'd completed in Brisbane. They departed Archerfield (Brisbane) at 0622 EST and refuelled at Charleville, Cloncurry, and Daily Waters, departing from Daily Waters at 1655 Central Standard time. From there a chain of events happened and they remained lost in scattered thunderstorms and drizzle and the blacked out North, being told by Darwin D/F that they were over a hundred miles north of where they really were, due to the inadequacies of the equipment at that time of day, the storms and long distance. In an attempt to force land before running out of fuel, they probably had an engine failure from fuel starvation in the lower engine as they oozed around in a slow turn where the captain would have been peering forward out of an open window, trying to locate a lighter (more grassy) spot in the bush to put down in rain. They probably would have been very slow so as to descend rapidly when a likely spot was sighted and on increasing power on the remaining engine the Electra flipped into a vertical bank and struck a ridge top. The wreckage was found on 6/22/1943.We feel that they would have been very slow so as to descend rapidly when a likely spot was sighted and on increasing power on the remaining engine the Electra flipped into a vertical bank and struck a ridge top as one wing was undamaged and removed from the site when it was found.Lockheed 14s were renown as nasty buggers at low speed on one engine.",1942,100.0
